COD. COLEGIO, REGIONAL, PROVINCIA, DISTRITO, CORREGIMIENTO, NOMBRE COLEGIO,ÁREA,PROGRAMAS, TIPO,total_passed,total_failed,total_deserted,pass_percent
6326,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,SAINT ANTHONY SCHOOL,URBANA,PRIMARIA UNIGRADO,PARTICULAR,93,0,1,0.989361702
6327,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,COLEGIO BILINGÜE DE CERRO VIENTO,URBANA,PRIMARIA UNIGRADO,PARTICULAR,780,4,1,0.993630573
6328,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,ACADEMIA BILINGÜE PANAMERICANA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,45,0,0,1
6329,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,COLEGIO BILINGÜE DE PANAMÁ,URBANA,PRIMARIA UNIGRADO,PARTICULAR,1031,0,0,1
6333,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,INTERNACIONAL SAINT GEORGE,URBANA,PRIMARIA UNIGRADO,PARTICULAR,266,0,2,0.992537313
6335,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,BILINGÜE CRISTO DE LOS MILAGROS,URBANA,PRIMARIA UNIGRADO,PARTICULAR,162,60,0,0.72972973
6931,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,AMELIA DENIS DE ICAZA,INST. BILINGÜE BELISARIO PORRAS,URBANA,PRIMARIA UNIGRADO,PARTICULAR,63,0,0,1
6932,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,AMELIA DENIS DE ICAZA,PARTICULAR AMELIA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,88,0,1,0.988764045
6934,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,BELISARIO FRÍAS,COLEGIO DIGIMACA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,97,0,0,1
6935,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,BELISARIO FRÍAS,CENTRO EDUCATIVO BILINGÜE RAULITO,URBANA,PRIMARIA UNIGRADO,PARTICULAR,65,0,0,1
6936,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,BELISARIO FRÍAS,BILINGÜE GÉNESIS,URBANA,PRIMARIA UNIGRADO,PARTICULAR,57,0,0,1
6937,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,BELISARIO FRÍAS,ACADEMIA BILINGÜE LA UNCIÓN,URBANA,PRIMARIA UNIGRADO,PARTICULAR,141,0,1,0.992957746
6939,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,BELISARIO PORRAS,COLEGIO BILINGÜE REY DE PAZ,URBANA,PRIMARIA UNIGRADO,PARTICULAR,59,0,0,1
6940,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,JOSÉ DOMINGO ESPINAR,ACADEMIA BILINGÜE LA CASTELLANA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,53,0,0,1
6941,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,JOSÉ DOMINGO ESPINAR,JUANA M. DANIEL CAMBIO DE NOMBRE A BENJAMÍN BLOOM,URBANA,PRIMARIA UNIGRADO,PARTICULAR,24,0,0,1
6942,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,JOSÉ DOMINGO ESPINAR,BILINGÜE BUENA COSECHA,URBANA,PRIMARIA UNIGRADO,PARTICULAR,72,0,3,0.96
6943,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,JOSÉ DOMINGO ESPINAR,VILLA LUCRE ELEMENTARY SCHOOL,URBANA,PRIMARIA UNIGRADO,PARTICULAR,93,0,0,1
6946,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,OMAR TORRIJOS H.,ESCUELA SOLDADITOS DE JESÚS,URBANA,PRIMARIA UNIGRADO,PARTICULAR,137,0,0,1
6947,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,OMAR TORRIJOS H.,INSTITUTO TÉCNICO Y PROFESIONAL SIN FRONTERAS,URBANA,PRIMARIA UNIGRADO,PARTICULAR,18,0,0,1
6948,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,ACADEMIA BILINGÜE DE SAN ANTONIO,URBANA,PRIMARIA UNIGRADO,PARTICULAR,87,0,0,1
6949,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,CENTRO EDUCATIVO BELÉN EL BUEN PASTOR,URBANA,PRIMARIA UNIGRADO,PARTICULAR,113,0,0,1
6951,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,RUFINA ALFARO,THE PANAMÁ PREPARATORY SCHOOL,URBANA,PRIMARIA UNIGRADO,PARTICULAR,462,0,0,1
15295,SAN MIGUELITO,PANAMÁ,SAN MIGUELITO,MATEO ITURRALDE,RAFAEL MARÍN,URBANA,PRIMARIA UNIGRADO,PARTICULAR,29,0,0,1
15296,SAN MIGUELITO,PANAMÁ,PANAMÁ,OMAR TORRIJOS,CENTRO BÁSICO NUESTRA SEÑORA DE GUADALUPE,URBANA,PRIMARIA UNIGRADO,PARTICULAR,48,0,0,1
15552,SAN MIGUELITO,PANAMÁ,PANAMÁ,BELISARIO FRÍAS,ACADÉMICA PROFESIONAL Y TÉCNICA J.A. CROSFIEELD,URBANA,PRIMARIA UNIGRADO,PARTICULAR,48,0,1,0.979591837
3070,PANAMÁ ESTE,PANAMÁ,BALBOA,SAN MIGUEL,C.E.B.G. BILINGÜE JOSÉ IRENE MUÑOZ,RURAL,PRIMARIA UNIGRADO,OFICIAL,111,4,2,0.948717949
3072,PANAMÁ ESTE,PANAMÁ,BALBOA,SABOGA,ISLA CONTADORA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,3,0.842105263
3076,PANAMÁ ESTE,PANAMÁ,BALBOA,LA ENSENADA,LA ENSENADA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
3077,PANAMÁ ESTE,PANAMÁ,BALBOA,LA ESMERALDA,LA ESMERALDA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,66,0,0,1
3078,PANAMÁ ESTE,PANAMÁ,BALBOA,LA GUINEA,LA GUINEA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
3079,PANAMÁ ESTE,PANAMÁ,BALBOA,PEDRO GONZÁLEZ,JOSÉ DOLORES LUNA RIVERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,36,0,3,0.923076923
3080,PANAMÁ ESTE,PANAMÁ,BALBOA,SABOGA,SABOGA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,34,1,0,0.971428571
3200,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,C.E.B.G. BILINGÜE JOSÉ GABRIEL DUQUE,URBANA,PRIMARIA UNIGRADO,OFICIAL,848,36,11,0.947486034
3201,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,BETHEL,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,3,0.75
3202,DARIÉN,DARIÉN,CHEPIGANA,AGUA FRÍA,RÍO SABANA,RURAL,PRIMARIA UNIGRADO,OFICIAL,9,0,0,1
3203,PANAMÁ ESTE,PANAMÁ,CHEPO,COMARCA MADUGANDÍ,PUERTO LIMÓN,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,97,23,1,0.801652893
3207,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,SAN FRANCISCO DE PIRIATÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,30,0,0,1
3208,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,JUAN BAÑÓN AFUERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
3214,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,C.E. BILINGÜE TORTÍ,RURAL,PRIMARIA UNIGRADO,OFICIAL,251,2,3,0.98046875
3221,PANAMÁ ESTE,PANAMÁ,CHEPO,COMARCA MADUGANDÍ,ESCUELA BILINGÜE AKUA YALA,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,110,6,3,0.924369748
3224,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,EL TRAPICHITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,1,0.833333333
3225,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,JUAN BAÑÓN ADENTRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
3226,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,UNIÓN VERAGÜENSE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
3227,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,TIGRE ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
3228,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,TIGRE ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,2,0.866666667
3229,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,LIMONADA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
3230,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,CALOBRE ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
3231,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,QUEBRADA TRAPICHE,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
3232,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,C.E.B.G. BILINGÜE UNIÓN DE AZUERO,RURAL,PRIMARIA UNIGRADO,OFICIAL,390,0,0,1
3234,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,LIMONADA ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
3237,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,C.E.B.G. BILINGÜE SANTA ISABEL,URBANA,PRIMARIA UNIGRADO,OFICIAL,758,21,9,0.961928934
3238,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,C.E.B.G. BILINGÜE SUPERACIÓN CAMPESINA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,146,2,12,0.9125
3239,PANAMÁ ESTE,PANAMÁ,CHEPO,CAÑITA,RÍO PIEDRA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
3241,PANAMÁ ESTE,PANAMÁ,CHEPO,CAÑITA,C.E.B.G. BILINGÜE CLÍMACO DELGADO,RURAL,PRIMARIA UNIGRADO,OFICIAL,259,7,9,0.941818182
3243,PANAMÁ ESTE,PANAMÁ,CHEPO,CAÑITA,BUENOS AIRES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,1,0.954545455
3245,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,PARTÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,2,0,0,1
3246,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,LA RIVIERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
3248,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPILLO,CIRO RIVERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,23,0,0,1
3249,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,HIGUERONAL ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
3250,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,RÍO TIGRE ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
3251,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,TRES QUEBRADAS,RURAL,PRIMARIA UNIGRADO,OFICIAL,11,0,0,1
3253,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,PLAYA CHUZO AFUERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,38,0,6,0.863636364
3256,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,LA OCHO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
3257,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,PLATANARES,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,2,0.888888889
3258,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,LA PAVITA DE MAJÉ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,19,0,0,1
3259,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,LAS LAJITAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,0,1
3260,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,COLONIA SANTEÑA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
3262,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,CALOBRE CIÉNEGA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,4,0,0,1
3271,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,PIRIATÍ ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,6,0,2,0.75
3273,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,SAN JUDAS TADEO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,1,0.909090909
3274,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,SAN JOSÉ DE LOMA BONITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,1,0.928571429
3275,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,RÍO TORTÍ ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,35,2,0,0.945945946
3276,PANAMÁ ESTE,PANAMÁ,CHEPO,COMARCA MADUGANDÍ,C.E.B.G. BILINGÜE PIRIATÍ EMBERÁ,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,121,7,6,0.902985075
3277,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,AMBROYA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,16,0,0,1
3278,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,SAN JOSÉ DE TORTÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,3,0,0,1
3280,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,LOMA BONITA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,34,0,2,0.944444444
3282,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,AGUA FRÍA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,12,0,1,0.923076923
3285,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,CAÑAZAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,20,0,5,0.8
3286,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,ESCUELA BILINGÜE MARÍA ELENE DÍAZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,132,3,5,0.942857143
3288,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,SANTA ROSA DE LIMA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,66,2,0,0.970588235
3289,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,IPETÍ CHOCÓ,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,55,8,0,0.873015873
3290,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,UNICITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,31,0,0,1
3292,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,HIGUERONAL CABECERA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
3294,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,MAJÉ (CORDILLERA),RURAL,PRIMARIA UNIGRADO,OFICIAL,28,0,3,0.903225806
3296,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,PALMAS BELLAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,27,0,4,0.870967742
3297,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,AGUA BUENA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
3298,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,LAS CLARITAS,RURAL,PRIMARIA UNIGRADO,OFICIAL,5,0,0,1
3299,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,VALLE DE CHARCO RICO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
3300,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,CATRIGANDÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,29,2,3,0.852941176
3302,PANAMÁ ESTE,PANAMÁ,CHEPO,COMARCA MADUGANDÍ,C.E.B.G. BILINGÜE ICANTI,INDÍGENA,PRIMARIA UNIGRADO,OFICIAL,157,27,0,0.85326087
3304,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,LORENZA G. DE LASSO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,93,1,0,0.989361702
3305,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,LLANO CARTÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,1,0,0.909090909
3306,PANAMÁ ESTE,PANAMÁ,CHEPO,COMARCA MADUGANDÍ,ESCUELA BILINGÜE ATANACIO MORALES,INDÍGENA,PRIMARIA UNIGRADO,OFICIAL,214,3,0,0.986175115
3307,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,C.E.B.G. BILINGÜE LOMA DEL NARANJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,88,0,0,1
3309,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,NUEVO PANAMÁ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,22,0,0,1
3310,PANAMÁ ESTE,PANAMÁ,CHEPO,COMARCA MADUGANDÍ,PINTUPO,INDÍGENA,PRIMARIA MULTIGRADO,OFICIAL,93,0,5,0.948979592
3312,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,PLAYA CHUZO ADENTRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,1,0.875
3313,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,QUEBRADA CALI,RURAL,PRIMARIA MULTIGRADO,OFICIAL,126,14,0,0.9
3314,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,CURTÍ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,66,4,4,0.891891892
3316,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,PLAYA CHUZO CENTRO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,17,0,1,0.944444444
3317,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,SAN JOSÉ DE CAÑAZAS,RURAL,PRIMARIA MULTIGRADO,OFICIAL,50,0,3,0.943396226
3318,PANAMÁ ESTE,PANAMÁ,CHEPO,TORTÍ,VÍRGEN DEL CARMEN,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,0,1
3320,PANAMÁ ESTE,PANAMÁ,CHEPO,EL LLANO,RÍO TIGRE ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,11,0,0,1
3321,PANAMÁ ESTE,PANAMÁ,CHEPO,LAS MARGARITAS,SAN JOSÉ DE MADROÑO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,7,0,1,0.875
3323,PANAMÁ ESTE,PANAMÁ,CHEPO,LAS MARGARITAS,CORPUS CRISTI,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
3324,PANAMÁ ESTE,PANAMÁ,CHEPO,LAS MARGARITAS,CORNELIO CHÁVEZ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,5,0,0,1
3325,PANAMÁ ESTE,PANAMÁ,CHEPO,LAS MARGARITAS,C.E.B.G. BILINGÜE JOSÉ DEL CARMEN ECHEVERS,RURAL,PRIMARIA UNIGRADO,OFICIAL,524,4,4,0.984962406
3328,PANAMÁ ESTE,PANAMÁ,CHEPO,LAS MARGARITAS,CHARARÉ,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
3329,PANAMÁ ESTE,PANAMÁ,CHEPO,LAS MARGARITAS,LA ZAHÍNA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,10,0,0,1
3330,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,MARTINAMBO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,8,0,0,1
3331,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,CHININA ARRIBA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,22,0,0,1
3333,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,UNIÓN HERRERANA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
3334,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,CHININA ABAJO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,21,0,0,1
3335,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,EL JAGÜITO,RURAL,PRIMARIA MULTIGRADO,OFICIAL,9,0,0,1
3336,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,ENSENADA RICA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,13,0,0,1
3338,PANAMÁ ESTE,PANAMÁ,CHEPO,CHEPO,C.E.B.G. BILINGÜE TIERRA PROMETIDA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,107,4,1,0.955357143
3339,PANAMÁ ESTE,PANAMÁ,CHEPO,SANTA CRUZ DE CHININA,RÍO NAZARENO ANEXA,RURAL,PRIMARIA MULTIGRADO,OFICIAL,14,0,0,1
